id_pedido,fecha_entrega,transportista,status_envio
3509,2025-12-23,Andreani,ENTREGADO
3510,2025-03-29,Ocasa,DEVUELTO
3511,2025-08-21,Andreani,ENTREGADO
3512,2025-07-07,Andreani,ENTREGADO
3513,2025-08-06,Moto,DEVUELTO
3514,2025-04-29,Ocasa,DEVUELTO
3515,2025-03-17,Ocasa,DEVUELTO
3516,2025-08-03,Andreani,ENTREGADO
3517,2025-08-15,Ocasa,DEVUELTO
3518,2025-02-23,Andreani,DEVUELTO
3519,2025-09-29,Andreani,DEVUELTO
3520,2025-09-22,Ocasa,ENTREGADO
3521,2025-01-17,Andreani,DEVUELTO
3523,2025-01-18,Andreani,EN CAMINO
3524,2025-04-15,Andreani,DEVUELTO
3525,2025-09-27,Moto,EN CAMINO
3526,2025-08-20,Correo Argentino,EN CAMINO
3527,2025-07-25,Moto,DEVUELTO
3528,2025-12-14,Ocasa,DEVUELTO
3529,2025-08-10,Andreani,ENTREGADO
3530,2025-11-22,Andreani,ENTREGADO
3531,2026-01-12,Correo Argentino,EN CAMINO
3532,2025-02-17,Andreani,ENTREGADO
3533,2025-07-24,Correo Argentino,EN CAMINO
3534,2025-03-27,Andreani,DEVUELTO
3535,2025-11-04,Ocasa,ENTREGADO
3536,2025-02-25,Andreani,ENTREGADO
3537,2025-11-03,Andreani,ENTREGADO
3538,2025-07-25,Correo Argentino,ENTREGADO
3539,2025-09-08,Andreani,DEVUELTO
3540,2025-11-17,Andreani,EN CAMINO
3541,2025-08-10,Ocasa,ENTREGADO
3542,2025-05-21,Correo Argentino,DEVUELTO
3543,2025-05-16,Correo Argentino,ENTREGADO
3544,2025-11-22,Ocasa,ENTREGADO
3545,2025-07-02,Andreani,EN CAMINO
3546,2025-09-04,Ocasa,DEVUELTO
3547,2025-07-23,Correo Argentino,ENTREGADO
3548,2025-04-26,Ocasa,DEVUELTO
3549,2025-10-31,Moto,ENTREGADO
3550,2025-03-14,Ocasa,ENTREGADO
3551,2025-04-22,Andreani,EN CAMINO
3552,2025-07-16,Correo Argentino,EN CAMINO
3553,2025-05-09,Ocasa,ENTREGADO
3554,2025-09-16,Ocasa,DEVUELTO
3555,2026-01-03,Ocasa,EN CAMINO
3556,2025-11-04,Correo Argentino,ENTREGADO
3557,2026-01-01,Ocasa,ENTREGADO
3558,2025-03-31,Andreani,EN CAMINO
3559,2025-12-04,Correo Argentino,ENTREGADO
3560,2025-08-16,Andreani,EN CAMINO
3561,2025-02-23,Moto,EN CAMINO
3562,2025-10-23,Ocasa,ENTREGADO
3563,2025-02-24,Moto,ENTREGADO
3564,2025-04-27,Andreani,ENTREGADO
3565,2025-03-09,Correo Argentino,ENTREGADO
3567,2025-12-02,Andreani,DEVUELTO
3568,2025-07-21,Ocasa,ENTREGADO
3569,2025-03-21,Correo Argentino,DEVUELTO
3570,2025-02-02,Andreani,DEVUELTO
3571,2025-09-12,Correo Argentino,ENTREGADO
3572,2025-11-04,Correo Argentino,ENTREGADO
3573,2025-12-26,Correo Argentino,EN CAMINO
3574,2025-06-07,Andreani,DEVUELTO
3575,2025-08-24,Ocasa,DEVUELTO
3576,2025-08-05,Ocasa,EN CAMINO
3577,2025-06-28,Ocasa,ENTREGADO
3578,2025-01-17,Ocasa,ENTREGADO
3579,2025-09-25,Moto,EN CAMINO
3580,2025-11-06,Andreani,EN CAMINO
3581,2025-04-08,Ocasa,DEVUELTO
3582,2025-05-19,Correo Argentino,ENTREGADO
3583,2025-01-23,Ocasa,DEVUELTO
3584,2025-01-30,Andreani,ENTREGADO
3585,2025-05-14,Correo Argentino,ENTREGADO
3586,2025-03-30,Ocasa,DEVUELTO
3587,2025-09-12,Correo Argentino,ENTREGADO
3588,2025-01-25,Moto,ENTREGADO
3589,2025-12-09,Moto,ENTREGADO
3590,2025-03-31,Andreani,EN CAMINO
3591,2025-02-26,Moto,EN CAMINO
3592,2025-04-23,Andreani,ENTREGADO
3593,2025-12-05,Ocasa,DEVUELTO
3594,2025-03-10,Moto,ENTREGADO
3596,2025-10-03,Ocasa,EN CAMINO
3597,2025-11-03,Correo Argentino,ENTREGADO
3599,2025-02-15,Ocasa,ENTREGADO
3600,2025-12-04,Ocasa,DEVUELTO
3601,2025-07-02,Correo Argentino,ENTREGADO
3602,2025-07-19,Correo Argentino,DEVUELTO
3603,2025-06-22,Correo Argentino,EN CAMINO
3604,2025-02-01,Ocasa,ENTREGADO
3605,2025-03-21,Ocasa,ENTREGADO
3606,2025-08-27,Andreani,ENTREGADO
3607,2025-03-27,Correo Argentino,ENTREGADO
3608,2025-09-12,Ocasa,ENTREGADO
3610,2025-03-25,Andreani,DEVUELTO
3611,2025-03-03,Ocasa,EN CAMINO
3612,2025-02-02,Ocasa,DEVUELTO
3613,2025-09-05,Correo Argentino,ENTREGADO
3614,2025-06-06,Ocasa,DEVUELTO
3615,2025-08-25,Moto,EN CAMINO
3616,2025-06-14,Andreani,ENTREGADO
3617,2025-11-07,Ocasa,EN CAMINO
3618,2025-09-25,Andreani,ENTREGADO
3619,2025-06-16,Andreani,ENTREGADO
3620,2025-02-19,Moto,ENTREGADO
3622,2026-01-05,Ocasa,ENTREGADO
3623,2025-01-23,Ocasa,ENTREGADO
3624,2025-07-01,Ocasa,ENTREGADO
3626,2025-07-20,Moto,ENTREGADO
3627,2025-06-17,Andreani,ENTREGADO
3628,2025-12-19,Moto,ENTREGADO
3629,2025-12-04,Moto,DEVUELTO
3630,2025-03-19,Ocasa,ENTREGADO
3632,2025-06-17,Correo Argentino,ENTREGADO
3634,2025-07-02,Moto,EN CAMINO
3635,2025-03-31,Correo Argentino,ENTREGADO
3636,2025-12-25,Andreani,ENTREGADO
3637,2025-09-07,Correo Argentino,ENTREGADO
3638,2025-10-19,Andreani,DEVUELTO
3639,2026-01-14,Correo Argentino,ENTREGADO
3640,2025-05-30,Andreani,ENTREGADO
3641,2025-04-18,Andreani,EN CAMINO
3642,2025-02-18,Ocasa,ENTREGADO
3643,2025-12-18,Andreani,EN CAMINO
3644,2025-03-03,Ocasa,ENTREGADO
3645,2025-09-10,Moto,DEVUELTO
3646,2025-12-16,Ocasa,EN CAMINO
3647,2025-11-01,Andreani,ENTREGADO
3648,2025-07-21,Moto,ENTREGADO
3649,2025-03-02,Correo Argentino,ENTREGADO
3650,2025-08-15,Andreani,DEVUELTO
3651,2025-07-16,Andreani,DEVUELTO
3652,2025-03-11,Moto,ENTREGADO
3653,2025-02-11,Andreani,ENTREGADO
3654,2025-04-27,Ocasa,ENTREGADO
3655,2025-02-19,Andreani,DEVUELTO
3656,2025-04-13,Moto,EN CAMINO
3657,2025-11-17,Andreani,DEVUELTO
3658,2025-04-10,Ocasa,ENTREGADO
3659,2025-06-21,Ocasa,DEVUELTO
3660,2026-01-02,Andreani,DEVUELTO
3661,2025-10-29,Andreani,EN CAMINO
3662,2025-08-28,Ocasa,EN CAMINO
3663,2025-02-02,Andreani,ENTREGADO
3664,2025-04-13,Andreani,EN CAMINO
3665,2025-04-11,Andreani,EN CAMINO
3666,2025-09-08,Ocasa,ENTREGADO
3667,2025-06-20,Andreani,DEVUELTO
3668,2025-02-28,Andreani,EN CAMINO
3669,2025-10-06,Andreani,ENTREGADO
3670,2025-04-09,Ocasa,ENTREGADO
3671,2025-02-22,Ocasa,EN CAMINO
3672,2025-12-10,Correo Argentino,ENTREGADO
3673,2025-06-01,Ocasa,ENTREGADO
3674,2025-07-31,Moto,DEVUELTO
3675,2025-11-01,Correo Argentino,EN CAMINO
3676,2025-03-02,Ocasa,ENTREGADO
3677,2025-08-18,Ocasa,ENTREGADO
3678,2025-06-08,Correo Argentino,ENTREGADO
3679,2025-05-05,Moto,ENTREGADO
3680,2025-06-22,Moto,ENTREGADO
3681,2025-12-05,Ocasa,EN CAMINO
3682,2025-11-04,Correo Argentino,EN CAMINO
3683,2025-07-17,Correo Argentino,DEVUELTO
3684,2025-10-06,Moto,DEVUELTO
3685,2025-04-28,Andreani,ENTREGADO
3686,2025-02-02,Moto,DEVUELTO
3687,2025-09-13,Moto,ENTREGADO
3688,2025-05-27,Andreani,DEVUELTO
3689,2025-01-13,Ocasa,DEVUELTO
3690,2025-07-01,Andreani,ENTREGADO
3691,2025-09-09,Moto,ENTREGADO
3692,2025-11-17,Ocasa,DEVUELTO
3693,2025-07-07,Andreani,ENTREGADO
3694,2025-11-14,Andreani,DEVUELTO
3695,2025-05-06,Ocasa,ENTREGADO
3696,2025-08-11,Ocasa,ENTREGADO
3697,2025-04-16,Ocasa,ENTREGADO
3698,2025-05-25,Andreani,EN CAMINO
3699,2025-12-25,Ocasa,DEVUELTO
3700,2025-08-05,Correo Argentino,EN CAMINO
3701,2025-08-03,Andreani,EN CAMINO
3702,2025-09-13,Correo Argentino,ENTREGADO
3703,2025-04-15,Moto,EN CAMINO
3704,2025-09-04,Ocasa,ENTREGADO
3705,2025-04-13,Correo Argentino,EN CAMINO
3706,2025-04-26,Ocasa,DEVUELTO
3707,2025-10-01,Ocasa,ENTREGADO
3708,2025-12-18,Correo Argentino,DEVUELTO
3710,2025-02-20,Andreani,ENTREGADO
3711,2025-11-07,Moto,ENTREGADO
3712,2025-01-06,Andreani,EN CAMINO
3713,2025-11-11,Ocasa,ENTREGADO
3714,2025-11-14,Ocasa,ENTREGADO
3715,2025-05-07,Correo Argentino,EN CAMINO
3716,2025-09-19,Andreani,EN CAMINO
3717,2025-03-05,Andreani,EN CAMINO
3718,2025-01-21,Ocasa,ENTREGADO
3719,2025-05-02,Andreani,ENTREGADO
3720,2025-05-21,Correo Argentino,EN CAMINO
3721,2025-07-05,Andreani,EN CAMINO
3722,2025-12-17,Andreani,ENTREGADO
3723,2025-03-13,Andreani,ENTREGADO
3725,2025-08-11,Correo Argentino,EN CAMINO
3726,2025-04-22,Andreani,ENTREGADO
3727,2025-03-17,Correo Argentino,ENTREGADO
3728,2025-11-14,Correo Argentino,ENTREGADO
3729,2025-06-24,Ocasa,DEVUELTO
3730,2025-04-26,Moto,EN CAMINO
3731,2025-01-24,Correo Argentino,ENTREGADO
3732,2025-08-19,Moto,ENTREGADO
3733,2025-01-17,Andreani,DEVUELTO
3734,2025-02-26,Andreani,ENTREGADO
3735,2025-11-02,Ocasa,EN CAMINO
3737,2025-10-08,Ocasa,ENTREGADO
3738,2025-10-07,Andreani,DEVUELTO
3739,2025-08-23,Ocasa,ENTREGADO
3740,2025-11-14,Andreani,ENTREGADO
3741,2025-03-03,Moto,DEVUELTO
3742,2025-09-14,Andreani,ENTREGADO
3743,2025-04-24,Andreani,ENTREGADO
3744,2025-08-22,Correo Argentino,ENTREGADO
3746,2025-09-29,Andreani,DEVUELTO
3747,2025-02-01,Andreani,ENTREGADO
3748,2025-03-22,Andreani,EN CAMINO
3749,2025-10-21,Andreani,DEVUELTO
3750,2025-03-23,Correo Argentino,DEVUELTO
3751,2025-05-24,Andreani,EN CAMINO
3752,2025-07-11,Ocasa,DEVUELTO
3754,2025-03-09,Andreani,ENTREGADO
3755,2025-11-25,Andreani,ENTREGADO
3756,2025-12-02,Andreani,ENTREGADO
3757,2025-06-13,Moto,EN CAMINO
3758,2025-10-21,Ocasa,ENTREGADO
3759,2025-08-12,Ocasa,EN CAMINO
3760,2025-07-05,Correo Argentino,EN CAMINO
3761,2025-06-27,Correo Argentino,EN CAMINO
3762,2025-10-27,Andreani,EN CAMINO
3763,2025-09-13,Ocasa,EN CAMINO
3764,2025-06-16,Ocasa,EN CAMINO
3765,2025-03-26,Andreani,ENTREGADO
3766,2025-11-18,Correo Argentino,DEVUELTO
3767,2025-02-06,Moto,DEVUELTO
3768,2025-12-05,Ocasa,ENTREGADO
3769,2025-12-20,Correo Argentino,EN CAMINO
3770,2025-04-01,Andreani,DEVUELTO
3771,2025-04-08,Ocasa,ENTREGADO
3772,2025-04-12,Moto,ENTREGADO
3774,2025-03-19,Ocasa,DEVUELTO
3775,2025-09-05,Ocasa,ENTREGADO
3776,2025-11-24,Correo Argentino,DEVUELTO
3777,2025-07-14,Moto,ENTREGADO
3778,2025-01-18,Correo Argentino,DEVUELTO
3779,2025-02-19,Ocasa,DEVUELTO
3780,2025-01-27,Ocasa,ENTREGADO
3781,2025-06-10,Andreani,ENTREGADO
3782,2025-02-26,Correo Argentino,ENTREGADO
3784,2025-02-02,Moto,EN CAMINO
3785,2025-12-08,Ocasa,ENTREGADO
3786,2025-08-20,Andreani,ENTREGADO
3787,2025-09-11,Andreani,EN CAMINO
3788,2025-09-16,Moto,DEVUELTO
3789,2025-11-06,Andreani,EN CAMINO
3790,2025-08-05,Ocasa,ENTREGADO
3792,2025-04-24,Ocasa,DEVUELTO
3794,2025-04-16,Moto,EN CAMINO
3795,2025-11-17,Correo Argentino,DEVUELTO
3796,2025-02-03,Ocasa,EN CAMINO
3797,2025-06-03,Andreani,EN CAMINO
3798,2025-01-22,Moto,EN CAMINO
3799,2025-11-27,Ocasa,DEVUELTO
3800,2025-04-15,Andreani,DEVUELTO
3801,2025-05-28,Correo Argentino,EN CAMINO
3802,2025-07-05,Andreani,ENTREGADO
3803,2025-07-21,Moto,ENTREGADO
3805,2025-07-22,Correo Argentino,DEVUELTO
3806,2025-06-14,Andreani,DEVUELTO
3808,2025-02-05,Moto,ENTREGADO
3811,2025-07-02,Ocasa,ENTREGADO
3812,2025-03-26,Ocasa,ENTREGADO
3813,2025-11-04,Andreani,ENTREGADO
3814,2025-11-30,Andreani,EN CAMINO
3815,2025-06-18,Andreani,EN CAMINO
3816,2025-10-09,Andreani,EN CAMINO
3817,2025-06-13,Andreani,ENTREGADO
3818,2025-01-04,Moto,DEVUELTO
3819,2025-12-13,Andreani,DEVUELTO
3820,2025-09-01,Andreani,EN CAMINO
3821,2025-06-04,Andreani,ENTREGADO
3822,2025-06-20,Andreani,ENTREGADO
3824,2025-09-03,Correo Argentino,DEVUELTO
3825,2025-12-06,Moto,DEVUELTO
3826,2025-06-26,Correo Argentino,DEVUELTO
3827,2025-01-12,Ocasa,DEVUELTO
3828,2025-01-17,Correo Argentino,EN CAMINO
3830,2025-11-22,Correo Argentino,ENTREGADO
3831,2025-12-10,Andreani,ENTREGADO
3832,2025-12-27,Correo Argentino,EN CAMINO
3834,2025-02-11,Moto,ENTREGADO
3836,2025-01-13,Ocasa,ENTREGADO
3837,2025-08-02,Ocasa,ENTREGADO
3838,2025-05-07,Moto,ENTREGADO
3839,2025-12-14,Moto,DEVUELTO
3840,2025-05-20,Correo Argentino,ENTREGADO
3841,2025-04-01,Ocasa,DEVUELTO
3842,2025-12-05,Ocasa,ENTREGADO
3843,2025-09-16,Moto,EN CAMINO
3844,2025-04-23,Ocasa,ENTREGADO
3845,2025-03-19,Andreani,ENTREGADO
3846,2025-11-05,Correo Argentino,ENTREGADO
3847,2025-02-20,Ocasa,ENTREGADO
3848,2025-12-02,Ocasa,DEVUELTO
3849,2025-12-20,Ocasa,ENTREGADO
3850,2025-07-27,Ocasa,ENTREGADO
3851,2025-11-02,Correo Argentino,EN CAMINO
3852,2025-05-20,Moto,ENTREGADO
3853,2025-05-25,Andreani,ENTREGADO
3854,2025-10-15,Moto,DEVUELTO
3855,2025-05-23,Andreani,ENTREGADO
3856,2025-03-02,Ocasa,EN CAMINO
3857,2025-11-24,Andreani,DEVUELTO
3858,2025-06-13,Correo Argentino,ENTREGADO
3859,2025-11-29,Ocasa,DEVUELTO
3860,2025-04-11,Andreani,ENTREGADO
3861,2026-01-02,Correo Argentino,ENTREGADO
3862,2025-02-07,Correo Argentino,ENTREGADO
3863,2025-10-10,Moto,DEVUELTO
3864,2025-06-10,Moto,EN CAMINO
3865,2025-11-17,Moto,ENTREGADO
3866,2025-10-19,Andreani,ENTREGADO
3867,2025-03-04,Ocasa,DEVUELTO
3868,2025-09-02,Correo Argentino,ENTREGADO
3869,2025-08-15,Correo Argentino,DEVUELTO
3870,2025-08-17,Andreani,ENTREGADO
3871,2025-07-19,Andreani,EN CAMINO
3872,2025-12-07,Correo Argentino,ENTREGADO
3873,2025-07-04,Ocasa,ENTREGADO
3874,2025-01-28,Moto,ENTREGADO
3875,2025-04-27,Andreani,EN CAMINO
3876,2025-12-02,Correo Argentino,EN CAMINO
3877,2025-03-12,Correo Argentino,DEVUELTO
3878,2025-08-16,Ocasa,ENTREGADO
3879,2025-09-24,Ocasa,ENTREGADO
3880,2025-01-24,Moto,ENTREGADO
3881,2025-09-17,Correo Argentino,DEVUELTO
3882,2025-07-16,Andreani,DEVUELTO
3883,2025-09-20,Correo Argentino,DEVUELTO
3884,2025-05-07,Moto,ENTREGADO
3885,2025-05-02,Ocasa,ENTREGADO
3886,2025-05-26,Andreani,DEVUELTO
3887,2025-12-11,Ocasa,DEVUELTO
3888,2025-01-18,Ocasa,EN CAMINO
3889,2025-02-07,Ocasa,ENTREGADO
3890,2025-08-02,Moto,EN CAMINO
3891,2025-12-25,Ocasa,EN CAMINO
3892,2025-08-15,Correo Argentino,DEVUELTO
3893,2025-01-28,Ocasa,ENTREGADO
3894,2025-03-03,Andreani,ENTREGADO
3895,2025-08-27,Andreani,EN CAMINO
3896,2025-10-19,Correo Argentino,EN CAMINO
3897,2025-12-07,Ocasa,ENTREGADO
3898,2025-07-30,Andreani,ENTREGADO
3900,2025-11-01,Ocasa,DEVUELTO
3901,2025-07-06,Ocasa,ENTREGADO
3902,2025-06-19,Correo Argentino,ENTREGADO
3903,2025-01-08,Ocasa,EN CAMINO
3904,2025-01-14,Correo Argentino,EN CAMINO
3905,2025-07-02,Moto,ENTREGADO
3906,2025-11-22,Ocasa,DEVUELTO
3907,2025-05-06,Andreani,ENTREGADO
3909,2025-10-02,Correo Argentino,ENTREGADO
3910,2025-08-01,Moto,ENTREGADO
3911,2025-02-18,Moto,DEVUELTO
3912,2025-04-14,Moto,ENTREGADO
3913,2025-12-25,Andreani,DEVUELTO
3914,2025-12-28,Ocasa,ENTREGADO
3915,2025-01-09,Ocasa,ENTREGADO
3917,2025-05-18,Moto,EN CAMINO
3918,2025-04-01,Correo Argentino,DEVUELTO
3921,2025-05-19,Ocasa,EN CAMINO
3922,2025-08-11,Ocasa,ENTREGADO
3923,2025-12-06,Moto,EN CAMINO
3924,2025-04-14,Moto,EN CAMINO
3925,2025-09-03,Moto,EN CAMINO
3926,2025-02-26,Correo Argentino,DEVUELTO
3927,2025-09-04,Correo Argentino,DEVUELTO
3928,2025-03-08,Moto,ENTREGADO
3929,2025-05-08,Ocasa,EN CAMINO
3930,2025-06-26,Ocasa,ENTREGADO
3931,2025-10-04,Correo Argentino,ENTREGADO
3932,2025-10-02,Moto,EN CAMINO
3933,2025-11-11,Andreani,ENTREGADO
3934,2025-01-15,Correo Argentino,DEVUELTO
3935,2025-07-01,Andreani,ENTREGADO
3936,2025-11-12,Andreani,EN CAMINO
3937,2025-04-18,Andreani,ENTREGADO
3938,2025-12-19,Andreani,ENTREGADO
3939,2025-04-20,Ocasa,EN CAMINO
3940,2025-08-21,Correo Argentino,EN CAMINO
3941,2025-12-04,Ocasa,ENTREGADO
3942,2025-06-30,Correo Argentino,EN CAMINO
3943,2025-05-29,Correo Argentino,ENTREGADO
3944,2025-10-17,Ocasa,EN CAMINO
3945,2025-11-05,Ocasa,ENTREGADO
3946,2025-02-20,Andreani,EN CAMINO
3947,2025-04-30,Ocasa,ENTREGADO
3948,2025-12-27,Ocasa,ENTREGADO
3949,2025-11-03,Andreani,DEVUELTO
3950,2025-02-18,Ocasa,EN CAMINO
3951,2025-04-13,Correo Argentino,EN CAMINO
3952,2025-03-23,Correo Argentino,ENTREGADO
3953,2025-02-22,Andreani,DEVUELTO
3954,2025-03-25,Andreani,ENTREGADO
3956,2025-03-14,Moto,ENTREGADO
3957,2025-10-30,Moto,ENTREGADO
3958,2025-11-30,Andreani,ENTREGADO
3959,2025-12-07,Correo Argentino,ENTREGADO
3960,2025-03-06,Andreani,ENTREGADO
3961,2025-07-15,Correo Argentino,DEVUELTO
3962,2025-09-14,Correo Argentino,EN CAMINO
3963,2025-05-02,Moto,DEVUELTO
3964,2025-02-01,Moto,EN CAMINO
3966,2025-04-01,Correo Argentino,EN CAMINO
3967,2025-03-29,Andreani,EN CAMINO
3968,2025-02-19,Ocasa,ENTREGADO
3969,2025-11-11,Moto,ENTREGADO
3970,2025-04-03,Moto,DEVUELTO
3971,2025-11-13,Andreani,EN CAMINO
3972,2025-03-20,Ocasa,DEVUELTO
3973,2025-11-17,Moto,EN CAMINO
3974,2025-04-04,Ocasa,ENTREGADO
3975,2025-10-29,Ocasa,DEVUELTO
3976,2025-06-13,Ocasa,ENTREGADO
3977,2025-02-13,Andreani,EN CAMINO
3978,2025-10-18,Correo Argentino,DEVUELTO
3980,2025-06-10,Correo Argentino,EN CAMINO
3981,2025-11-12,Moto,ENTREGADO
3982,2025-04-04,Ocasa,EN CAMINO
3983,2025-01-27,Moto,ENTREGADO
3984,2025-10-29,Ocasa,DEVUELTO
3985,2025-10-04,Andreani,ENTREGADO
3986,2025-10-29,Ocasa,DEVUELTO
3987,2025-01-21,Ocasa,ENTREGADO
3988,2025-03-22,Correo Argentino,ENTREGADO
3989,2025-03-11,Ocasa,EN CAMINO
3990,2025-11-03,Moto,DEVUELTO
3991,2025-09-14,Correo Argentino,ENTREGADO
3992,2025-08-19,Ocasa,EN CAMINO
3993,2025-02-21,Moto,ENTREGADO
3994,2025-10-14,Ocasa,ENTREGADO
3995,2025-06-15,Andreani,EN CAMINO
3996,2025-05-14,Correo Argentino,ENTREGADO
3997,2025-12-06,Ocasa,ENTREGADO
3998,2025-01-12,Ocasa,EN CAMINO
3999,2025-07-09,Ocasa,ENTREGADO
4000,2025-02-23,Ocasa,DEVUELTO
4002,2025-06-07,Moto,DEVUELTO
4003,2025-06-19,Andreani,ENTREGADO
4004,2025-12-20,Andreani,EN CAMINO
4005,2025-06-14,Correo Argentino,EN CAMINO
4006,2025-05-14,Andreani,DEVUELTO
4007,2025-01-31,Correo Argentino,ENTREGADO
4009,2025-12-21,Moto,EN CAMINO
4010,2025-12-23,Correo Argentino,ENTREGADO
4011,2025-11-18,Andreani,ENTREGADO
4012,2025-06-01,Moto,EN CAMINO
4013,2025-06-27,Andreani,ENTREGADO
4014,2025-11-08,Ocasa,DEVUELTO
4015,2025-07-04,Moto,ENTREGADO
4016,2025-05-21,Correo Argentino,EN CAMINO
4017,2025-08-24,Ocasa,ENTREGADO
4018,2026-01-02,Andreani,ENTREGADO
4019,2025-03-11,Ocasa,DEVUELTO
4020,2025-09-19,Andreani,ENTREGADO
4021,2025-05-21,Ocasa,ENTREGADO
4022,2025-08-18,Ocasa,ENTREGADO
4023,2025-11-02,Moto,EN CAMINO
4024,2025-10-04,Ocasa,ENTREGADO
4025,2025-05-29,Moto,ENTREGADO
4026,2025-05-20,Andreani,ENTREGADO
4027,2025-09-21,Andreani,ENTREGADO
4028,2025-03-04,Andreani,EN CAMINO
4029,2025-10-24,Andreani,ENTREGADO
4030,2025-11-06,Correo Argentino,EN CAMINO
4031,2025-01-27,Correo Argentino,EN CAMINO
4032,2025-11-25,Moto,ENTREGADO
4033,2025-07-17,Correo Argentino,ENTREGADO
4034,2025-04-28,Ocasa,ENTREGADO
4037,2025-02-01,Andreani,ENTREGADO
4038,2025-08-26,Ocasa,DEVUELTO
4039,2025-05-04,Andreani,DEVUELTO
4040,2025-07-09,Ocasa,EN CAMINO
4041,2025-01-21,Correo Argentino,ENTREGADO
4042,2025-11-26,Ocasa,ENTREGADO
4043,2025-11-19,Ocasa,DEVUELTO
4044,2025-05-10,Ocasa,ENTREGADO
4045,2025-10-10,Andreani,ENTREGADO
4046,2026-01-04,Andreani,ENTREGADO
4047,2025-07-27,Ocasa,EN CAMINO
4048,2025-02-19,Moto,EN CAMINO
4049,2025-08-30,Ocasa,DEVUELTO
4050,2025-11-09,Ocasa,ENTREGADO
4051,2025-11-16,Correo Argentino,DEVUELTO
4052,2026-01-02,Andreani,ENTREGADO
4053,2025-01-24,Correo Argentino,EN CAMINO
4054,2025-12-19,Moto,EN CAMINO
4055,2025-12-01,Andreani,DEVUELTO
4056,2025-07-07,Andreani,ENTREGADO
4057,2025-08-13,Ocasa,EN CAMINO
4058,2025-02-19,Ocasa,DEVUELTO
4059,2025-09-25,Andreani,ENTREGADO
4060,2025-07-26,Moto,ENTREGADO
4061,2025-05-13,Correo Argentino,ENTREGADO
4062,2025-09-17,Ocasa,EN CAMINO
4063,2025-12-23,Ocasa,ENTREGADO
4064,2025-06-11,Andreani,DEVUELTO
4065,2025-03-09,Ocasa,ENTREGADO
4066,2025-04-04,Andreani,EN CAMINO
4067,2025-08-27,Ocasa,EN CAMINO
4068,2025-04-12,Correo Argentino,ENTREGADO
4069,2025-03-18,Moto,EN CAMINO
4070,2025-01-15,Moto,ENTREGADO
4071,2025-10-27,Ocasa,ENTREGADO
4072,2025-02-17,Andreani,DEVUELTO
4073,2025-03-13,Ocasa,ENTREGADO
4074,2025-10-31,Andreani,ENTREGADO
4075,2025-05-07,Ocasa,ENTREGADO
4076,2025-04-29,Correo Argentino,EN CAMINO
4077,2025-08-24,Andreani,ENTREGADO
4078,2025-09-03,Ocasa,EN CAMINO
4079,2025-10-26,Andreani,ENTREGADO
4080,2025-02-10,Moto,DEVUELTO
4081,2025-09-22,Ocasa,DEVUELTO
4083,2025-09-25,Andreani,ENTREGADO
4084,2025-05-19,Moto,EN CAMINO
4085,2025-05-10,Correo Argentino,ENTREGADO
4086,2025-11-11,Moto,EN CAMINO
4087,2025-12-11,Moto,ENTREGADO
4088,2025-04-17,Ocasa,ENTREGADO
4090,2025-04-30,Ocasa,ENTREGADO
4091,2025-09-22,Correo Argentino,ENTREGADO
4092,2025-06-11,Andreani,ENTREGADO
4093,2025-05-03,Ocasa,ENTREGADO
4094,2025-01-22,Andreani,DEVUELTO
4095,2025-11-03,Ocasa,ENTREGADO
4096,2025-06-14,Correo Argentino,ENTREGADO
4098,2025-08-29,Correo Argentino,EN CAMINO
4099,2025-10-26,Moto,ENTREGADO
4100,2025-08-18,Andreani,DEVUELTO
4101,2025-12-20,Andreani,EN CAMINO
4102,2025-08-29,Andreani,DEVUELTO
4103,2025-03-02,Ocasa,ENTREGADO
4104,2025-11-18,Moto,ENTREGADO
4105,2025-09-29,Ocasa,ENTREGADO
4106,2025-09-27,Ocasa,DEVUELTO
4107,2025-09-30,Correo Argentino,ENTREGADO
4108,2025-06-16,Moto,ENTREGADO
4109,2025-07-01,Andreani,DEVUELTO
4110,2025-04-03,Andreani,EN CAMINO
4111,2026-01-06,Andreani,ENTREGADO
4112,2025-01-26,Moto,ENTREGADO
4114,2025-08-04,Andreani,EN CAMINO
4115,2025-01-26,Andreani,DEVUELTO
4116,2025-02-07,Correo Argentino,DEVUELTO
4117,2026-01-04,Correo Argentino,DEVUELTO
4118,2025-08-22,Andreani,DEVUELTO
4119,2026-01-02,Correo Argentino,ENTREGADO
4120,2025-12-21,Moto,EN CAMINO
4121,2025-05-20,Ocasa,ENTREGADO
4122,2025-12-19,Moto,ENTREGADO
4124,2025-03-13,Correo Argentino,EN CAMINO
4125,2025-04-27,Ocasa,ENTREGADO
4126,2025-12-05,Andreani,ENTREGADO
4127,2025-10-08,Ocasa,EN CAMINO
4128,2025-09-15,Andreani,DEVUELTO
4129,2025-11-24,Correo Argentino,ENTREGADO
4130,2025-11-01,Ocasa,DEVUELTO
4131,2025-08-31,Correo Argentino,EN CAMINO
4132,2025-11-16,Correo Argentino,DEVUELTO
4133,2025-03-14,Moto,ENTREGADO
4134,2025-05-12,Ocasa,EN CAMINO
4135,2025-09-26,Andreani,EN CAMINO
4136,2025-04-09,Andreani,ENTREGADO
4137,2025-06-25,Andreani,ENTREGADO
4138,2025-06-04,Andreani,DEVUELTO
4139,2025-09-26,Moto,DEVUELTO
